unix_ms,kind,rep,mode,focused_start,focused_end,spoofed,dir,dir_deg,hold_req_ms,held_ms,start_x,start_y,target_x,target_y,end_x,end_y,gain_at_release,gain,heading_err_deg,first_pos_move_ms,first_mode_move_ms,player_modes,samples,result,evidence
1790212097752,trial,2,posted,false,false,true,-x-y,225,1200,487,5056,5068,5049,5061,5046,5058,6,10,0.0,166,124,5>3,22,done,"from=(5056,5068) to=(5050,5062) gain=6 arrived-early"
1790212100236,return,0,posted,false,false,true,home,-1,2000,2063,5046,5058,5062,5089,5052,5068,10,10,3.7,42,1,3>5,59,done,"from=(5046,5058) to=(5052,5068) gain=10"
1790212102766,return,0,posted,false,false,true,home,-1,2000,2065,5052,5068,5062,5089,5052,5068,0,0,,-1,-1,5,59,blocked,"from=(5052,5068) to=(5052,5068) gain=0"
1790212103738,trial,2,posted,false,false,true,-x-y,225,2000,486,5052,5068,5045,5061,5042,5058,6,10,0.0,166,124,5>3,22,done,"from=(5052,5068) to=(5046,5062) gain=6 arrived-early"
1790212106229,return,0,posted,false,false,true,home,-1,2000,2069,5042,5058,5062,5089,5066,5083,21,25,11.0,83,1,3,59,done,"from=(5042,5058) to=(5063,5078) gain=21"
1790212106943,return,0,posted,false,false,true,home,-1,930,243,5066,5083,5062,5089,5061,5092,5,9,4.6,42,1,3,16,done,"from=(5066,5083) to=(5064,5088) gain=5 arrived-early"
1790212107491,trial,2,posted,false,false,true,-y,270,80,122,5061,5092,5061,5082,5063,5087,1,5,21.8,42,1,3,13,done,"from=(5061,5092) to=(5062,5091) gain=1"
1790212108040,trial,2,posted,false,false,true,-y,270,120,123,5063,5087,5063,5077,5063,5078,4,9,0.0,42,1,3,13,done,"from=(5063,5087) to=(5063,5083) gain=4"
1790212109226,return,0,posted,false,false,true,home,-1,1580,736,5063,5077,5062,5089,5063,5091,11,14,4.8,42,1,3,27,done,"from=(5063,5077) to=(5062,5088) gain=11 arrived-early"
1790212109899,trial,2,posted,false,false,true,-y,270,200,244,5063,5091,5063,5081,5062,5083,2,8,7.1,42,1,3,16,done,"from=(5063,5091) to=(5063,5089) gain=2"
1790212110746,return,0,posted,false,false,true,home,-1,930,365,5062,5082,5062,5089,5063,5091,5,9,6.3,42,1,3,19,done,"from=(5062,5082) to=(5063,5087) gain=5 arrived-early"
1790212111544,trial,2,posted,false,false,true,-y,270,300,374,5063,5091,5063,5081,5062,5080,6,11,5.2,84,1,3,19,done,"from=(5063,5091) to=(5063,5085) gain=6"
1790212112598,return,0,posted,false,false,true,home,-1,1320,610,5062,5079,5062,5089,5063,5092,9,13,4.4,83,1,3,24,done,"from=(5062,5079) to=(5062,5088) gain=9 arrived-early"
1790212113152,return,0,posted,false,false,true,home,-1,540,122,5063,5092,5062,5089,5062,5085,1,7,10.3,43,1,3,13,done,"from=(5063,5092) to=(5063,5091) gain=1 arrived-early"
1790212113998,trial,2,posted,false,false,true,-y,270,500,365,5061,5085,5062,5075,5062,5071,8,14,1.6,48,1,3,19,done,"from=(5061,5085) to=(5061,5077) gain=8 arrived-early"
1790212115386,return,0,posted,false,false,true,home,-1,2000,971,5062,5071,5062,5089,5063,5091,16,20,2.9,82,1,3,33,done,"from=(5062,5071) to=(5061,5087) gain=16 arrived-early"
1790212116440,trial,2,posted,false,false,true,-y,270,800,608,5063,5091,5063,5081,5062,5077,9,14,4.1,42,1,3,24,done,"from=(5063,5091) to=(5062,5082) gain=9 arrived-early"
1790212117572,return,0,posted,false,false,true,home,-1,1710,729,5062,5077,5062,5089,5063,5091,10,14,4.1,42,1,3,27,done,"from=(5062,5077) to=(5062,5087) gain=10 arrived-early"
1790212118626,trial,2,posted,false,false,true,-y,270,1200,609,5063,5092,5063,5081,5062,5078,9,14,4.1,41,1,3,24,done,"from=(5063,5092) to=(5062,5083) gain=9 arrived-early"
1790212119641,return,0,posted,false,false,true,home,-1,1580,609,5062,5078,5062,5089,5063,5091,9,13,4.4,43,1,3,24,done,"from=(5062,5078) to=(5062,5087) gain=9 arrived-early"
1790212120701,trial,2,posted,false,false,true,-y,270,2000,608,5063,5092,5063,5081,5062,5078,9,14,4.1,84,1,3,24,done,"from=(5063,5092) to=(5062,5083) gain=9 arrived-early"
1790212121715,return,0,posted,false,false,true,home,-1,1580,609,5062,5078,5062,5089,5063,5091,9,13,4.4,42,1,3,24,done,"from=(5062,5078) to=(5062,5087) gain=9 arrived-early"
1790212122311,trial,2,posted,false,false,true,+x-y,315,80,123,5063,5092,5070,5084,5067,5087,1,5,2.5,93,2,3,13,done,"from=(5063,5092) to=(5064,5092) gain=1"
1790212122957,return,0,posted,false,false,true,home,-1,800,245,5067,5087,5062,5089,5061,5092,3,6,18.0,50,1,3,15,done,"from=(5067,5087) to=(5064,5088) gain=3 arrived-early"
1790212123635,return,0,posted,false,false,true,home,-1,540,243,5061,5092,5062,5089,5065,5084,2,8,8.1,211,2,3,16,done,"from=(5061,5092) to=(5063,5090) gain=2 arrived-early"
1790212124231,trial,2,posted,false,false,true,+x-y,315,120,123,5065,5083,5072,5077,5070,5076,2,7,13.9,83,1,3,13,done,"from=(5065,5083) to=(5067,5081) gain=2"
1790212125628,return,0,posted,false,false,true,home,-1,1840,973,5070,5076,5062,5089,5061,5093,13,17,3.7,42,1,3,33,done,"from=(5070,5076) to=(5065,5089) gain=13 arrived-early"
1790212126480,return,0,posted,false,false,true,home,-1,670,367,5061,5094,5062,5089,5063,5086,3,8,2.7,42,1,3,19,done,"from=(5061,5094) to=(5062,5091) gain=3 arrived-early"
1790212127152,trial,2,posted,false,false,true,+x-y,315,200,244,5063,5086,5070,5079,5070,5077,5,9,7.1,42,1,3,16,done,"from=(5063,5086) to=(5066,5081) gain=5"
1790212128589,return,0,posted,false,false,true,home,-1,1710,974,5070,5076,5062,5089,5061,5094,14,18,5.0,84,1,3,33,done,"from=(5070,5076) to=(5064,5090) gain=14 arrived-early"
1790212129381,return,0,posted,false,false,true,home,-1,800,366,5061,5094,5062,5089,5063,5086,3,8,2.7,42,1,3,19,done,"from=(5061,5094) to=(5062,5091) gain=3 arrived-early"
1790212130224,trial,2,posted,false,false,true,+x-y,315,300,366,5063,5085,5070,5079,5070,5075,7,10,14.4,1,1,3,19,done,"from=(5063,5086) to=(5067,5079) gain=7"
1790212131620,return,0,posted,false,false,true,home,-1,1970,971,5070,5075,5062,5089,5062,5092,13,17,4.5,41,1,3,33,done,"from=(5070,5075) to=(5064,5088) gain=13 arrived-early"
1790212132335,return,0,posted,false,false,true,home,-1,540,243,5062,5092,5062,5089,5063,5086,2,6,9.5,43,1,3,16,done,"from=(5062,5092) to=(5063,5090) gain=2 arrived-early"
1790212133222,trial,2,posted,false,false,true,+x-y,315,500,485,5063,5086,5070,5079,5071,5073,8,13,13.4,42,1,3,21,done,"from=(5063,5086) to=(5068,5078) gain=8 arrived-early"
1790212134776,return,0,posted,false,false,true,home,-1,2000,1094,5071,5073,5062,5089,5062,5091,14,18,2.8,42,1,3,36,done,"from=(5071,5073) to=(5062,5087) gain=14 arrived-early"
1790212135830,trial,2,posted,false,false,true,+x-y,315,800,608,5062,5091,5069,5084,5070,5080,7,11,9.0,42,1,3,24,done,"from=(5062,5091) to=(5068,5084) gain=7 arrived-early"
1790212137010,return,0,posted,false,false,true,home,-1,1320,739,5070,5080,5062,5089,5061,5092,8,12,4.8,43,1,3,28,done,"from=(5070,5080) to=(5063,5088) gain=8 arrived-early"
1790212137857,return,0,posted,false,false,true,home,-1,540,365,5061,5093,5062,5089,5063,5084,3,9,1.5,84,1,3,19,done,"from=(5061,5093) to=(5063,5090) gain=3 arrived-early"
1790212138786,trial,2,posted,false,false,true,+x-y,315,1200,485,5063,5084,5070,5077,5072,5072,7,12,8.1,42,1,3,22,done,"from=(5063,5084) to=(5068,5077) gain=7 arrived-early"
1790212140460,return,0,posted,false,false,true,home,-1,2000,1213,5072,5072,5062,5089,5061,5093,17,21,2.8,42,1,3,39,done,"from=(5072,5072) to=(5064,5089) gain=17 arrived-early"
1790212141300,return,0,posted,false,false,true,home,-1,670,366,5061,5093,5062,5089,5063,5085,3,8,0.0,42,0,3,19,done,"from=(5061,5093) to=(5063,5090) gain=3 arrived-early"
1790212142191,trial,2,posted,false,false,true,+x-y,315,2000,486,5063,5085,5070,5078,5071,5073,7,12,11.3,84,1,3,21,done,"from=(5063,5085) to=(5068,5078) gain=7 arrived-early"
1790212143753,return,0,posted,false,false,true,home,-1,2000,1092,5072,5073,5062,5089,5062,5091,14,18,3.0,42,1,3,36,done,"from=(5072,5073) to=(5061,5087) gain=14 arrived-early"
